player_name,Season,round_number,fantasy_points,CBAs,total_CBAs,CBA_percentage,TOG,kick_ins,kicks,handballs,disposals,marks,tackles,contestedMarks,uncontestedMarks,goals,behinds,hitouts,contestedPossessions,uncontestedPossessions,freesFor,freesAgainst,clangers,turnovers,disposalEfficiency,kick_efficiency,ruck_contests_attended,team,total_kick_ins,opposition_team,venue,start_time,temperature,conditions,kick_in_percentage,position,dob,height,weight,fantasy_defender_status,fantasy_midfield_status,fantasy_ruck_status,fantasy_forward_status,games_played
Patrick Lipinski,2021,Round 8,60,0,33,0,78,0,4,8,12,3,5,0,3,1,0,0,1,11,0,1,2,2,91.7,100,0,Western Bulldogs,13,Carlton,Marvel Stadium,2021-05-09T15:20:00,20,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,11
Patrick Lipinski,2021,Round 9,47,0,31,0,75,0,5,6,11,4,2,0,4,0,0,0,0,11,0,0,0,1,100,100,0,Western Bulldogs,5,Port Adelaide,Adelaide Oval,2021-05-15T19:10:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,11
Patrick Lipinski,2021,Round 11,95,7,25,28,79,0,11,12,23,7,4,0,7,0,0,0,8,17,1,0,3,5,65.2,54.5,0,Western Bulldogs,9,Melbourne,Marvel Stadium,2021-05-28T19:50:00,14,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,11
Patrick Lipinski,2021,Round 16,36,0,31,0,41,0,5,4,9,4,1,0,4,0,0,0,2,7,0,1,1,2,88.9,100,0,Western Bulldogs,13,North Melbourne,Marvel Stadium,2021-07-04T16:40:00,13,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,11
Patrick Lipinski,2021,Round 20,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Bulldogs,8,Adelaide Crows,Mars Stadium,2021-07-31T12:20:00,14,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,11
Patrick Naish,2021,Round 7,7,0,22,0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,100,100,0,Richmond,13,Western Bulldogs,MCG,2021-04-30T19:50:00,23,SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,6
Patrick Naish,2021,Round 8,3,0,32,0,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Richmond,12,Geelong Cats,MCG,2021-05-07T19:50:00,22,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,6
Patrick Naish,2021,Round 9,58,0,29,0,70,0,7,8,15,5,2,0,5,0,0,0,1,14,1,1,3,4,73.3,57.1,0,Richmond,11,GWS Giants,Marvel Stadium,2021-05-15T19:25:00,13,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,6
Patrick Naish,2021,Round 10,39,0,30,0,67,0,2,8,10,1,2,0,1,1,0,0,3,7,0,0,1,1,70,50,0,Richmond,12,Brisbane Lions,Gabba,2021-05-21T19:50:00,23,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,6
Patrick Naish,2021,Round 16,56,0,24,0,74,0,10,2,12,1,3,0,1,1,0,0,4,8,1,0,3,5,66.7,70,0,Richmond,17,Gold Coast Suns,Marvel Stadium,2021-07-01T19:20:00,17,SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,6
Patrick Naish,2021,Round 17,41,0,28,0,79,0,6,4,10,2,2,0,2,0,0,0,4,6,1,0,1,0,100,100,0,Richmond,9,Collingwood,MCG,2021-07-11T16:10:00,15,OVERCAST,0,NA,NA,NA,NA,NA,NA,NA,NA,6
Paul Hunter,2021,Round 1,44,14,28,50,71,0,5,4,9,1,2,0,1,0,0,19,4,5,0,3,4,0,55.6,20,57,St Kilda,12,GWS Giants,GIANTS Stadium,2021-03-21T15:20:00,22,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Hunter,2021,Round 2,54,22,27,81.48,75,0,4,6,10,0,5,0,0,0,0,13,2,5,0,1,4,5,50,0,58,St Kilda,19,Melbourne,Marvel Stadium,2021-03-27T19:25:00,20,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Hunter,2021,Round 5,54,24,31,77.42,76,0,2,4,6,2,2,0,2,1,0,19,3,4,1,0,2,1,50,50,60,St Kilda,14,Richmond,Marvel Stadium,2021-04-15T19:20:00,20,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Hunter,2021,Round 13,51,7,21,33.33,67,0,4,4,8,1,5,0,1,0,0,17,3,5,0,3,5,2,50,0,42,St Kilda,12,Adelaide Crows,Cazalys Stadium,2021-06-12T19:25:00,28,OVERCAST,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Hunter,2021,Round 19,41,9,31,29.03,60,0,2,5,7,0,5,0,0,1,0,8,7,1,3,4,4,0,100,100,38,St Kilda,10,West Coast Eagles,Optus Stadium,2021-07-24T14:35:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Hunter,2021,Round 20,36,6,34,17.65,69,0,0,3,3,1,3,0,1,0,0,21,2,2,0,2,2,0,100,0,31,St Kilda,4,Carlton,Marvel Stadium,2021-07-30T19:50:00,15,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Hunter,2021,Round 23,50,14,27,51.85,61,0,1,3,4,0,6,0,0,0,0,16,6,1,1,0,1,1,100,100,40,St Kilda,13,Fremantle,Blundstone Arena,2021-08-22T12:15:00,18,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Paul Seedsman,2021,Round 1,80,2,32,6.25,81,4,14,7,21,8,1,0,8,0,1,0,6,13,1,2,5,6,76.2,78.6,0,Adelaide Crows,13,Geelong Cats,Adelaide Oval,2021-03-20T16:05:00,18,MOSTLY_SUNNY,30.77,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 2,73,0,33,0,81,1,10,11,21,6,1,0,6,0,0,0,1,20,2,1,2,5,90.5,80,0,Adelaide Crows,13,Sydney Swans,SCG,2021-03-27T13:45:00,27,MOSTLY_SUNNY,7.69,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 3,89,0,30,0,83,1,17,10,27,5,2,1,4,0,1,0,3,24,0,2,4,5,74.1,64.7,0,Adelaide Crows,13,Gold Coast Suns,Adelaide Oval,2021-04-02T19:20:00,18,MOSTLY_SUNNY,7.69,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 4,100,11,30,36.67,87,0,17,8,25,4,4,0,4,1,1,0,5,21,1,1,1,4,84,76.5,0,Adelaide Crows,8,North Melbourne,Marvel Stadium,2021-04-11T13:10:00,15,RAIN,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 5,103,2,27,7.41,81,0,13,15,28,8,1,0,8,1,0,0,8,20,0,0,1,2,85.7,84.6,0,Adelaide Crows,12,Fremantle,Adelaide Oval,2021-04-18T12:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 6,103,14,35,40,81,1,20,7,27,5,3,0,5,1,1,0,4,23,1,2,3,9,81.5,80,0,Adelaide Crows,12,Hawthorn,University of Tasmania Stadium,2021-04-25T12:30:00,18,MOSTLY_SUNNY,8.33,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 7,101,8,23,34.78,87,0,16,11,27,8,2,0,8,0,2,0,6,22,0,1,4,4,66.7,56.3,0,Adelaide Crows,16,GWS Giants,Adelaide Oval,2021-05-01T13:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 8,99,2,21,9.52,86,0,22,7,29,4,2,1,3,0,1,0,11,18,1,1,7,9,51.7,45.5,0,Adelaide Crows,15,Port Adelaide,Adelaide Oval,2021-05-08T19:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 9,79,0,31,0,83,0,10,12,22,5,3,0,5,0,0,0,4,18,1,1,4,6,77.3,60,0,Adelaide Crows,10,West Coast Eagles,Optus Stadium,2021-05-16T14:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 10,134,11,33,33.33,84,0,22,13,35,7,4,0,7,1,0,0,11,24,2,1,4,5,71.4,68.2,0,Adelaide Crows,11,Melbourne,Adelaide Oval,2021-05-22T16:05:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 11,53,11,33,33.33,78,0,9,9,18,1,1,0,1,0,1,0,5,13,0,0,2,2,66.7,66.7,0,Adelaide Crows,9,Richmond,GIANTS Stadium,2021-05-30T14:10:00,18,RAIN,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 12,121,0,26,0,82,0,18,9,27,7,4,0,7,2,0,0,4,23,0,0,2,4,85.2,83.3,0,Adelaide Crows,6,Collingwood,Adelaide Oval,2021-06-05T16:05:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 13,117,2,21,9.52,84,2,20,11,31,4,6,0,4,0,0,0,9,22,2,1,7,13,48.4,35,0,Adelaide Crows,12,St Kilda,Cazalys Stadium,2021-06-12T19:25:00,28,OVERCAST,16.67,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 15,85,3,26,11.54,77,0,17,7,24,3,0,0,3,2,0,0,8,17,2,1,1,3,87.5,82.4,0,Adelaide Crows,11,Carlton,Marvel Stadium,2021-06-27T16:10:00,15,RAIN,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 16,80,4,29,13.79,77,0,13,8,21,3,2,0,3,2,2,0,5,14,0,2,5,3,71.4,53.8,0,Adelaide Crows,9,Brisbane Lions,Adelaide Oval,2021-07-03T16:05:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 17,113,1,17,5.88,75,0,15,12,27,10,3,0,10,0,1,0,5,22,1,0,4,4,63,53.3,0,Adelaide Crows,18,Essendon,Marvel Stadium,2021-07-09T19:50:00,13,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 18,101,0,26,0,78,0,16,11,27,7,3,0,7,0,1,0,4,23,0,1,4,6,74.1,56.3,0,Adelaide Crows,14,West Coast Eagles,Adelaide Oval,2021-07-18T16:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 19,96,0,33,0,84,1,17,8,25,8,1,0,8,0,0,0,6,19,1,0,5,5,56,58.8,0,Adelaide Crows,5,Hawthorn,Marvel Stadium,2021-07-24T19:40:00,13,RAIN,20,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 20,78,0,27,0,83,0,13,9,22,5,1,0,5,0,0,0,7,15,2,0,4,9,63.6,61.5,0,Adelaide Crows,15,Western Bulldogs,Mars Stadium,2021-07-31T12:20:00,14,RAIN,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 21,102,0,18,0,86,0,17,14,31,2,4,0,2,0,0,0,10,21,1,0,1,7,74.2,64.7,0,Adelaide Crows,13,Port Adelaide,Adelaide Oval,2021-08-07T19:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 22,112,0,29,0,86,0,20,16,36,3,1,0,3,1,1,0,8,28,0,0,1,7,77.8,65,0,Adelaide Crows,8,Melbourne,MCG,2021-08-15T14:10:00,19,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Paul Seedsman,2021,Round 23,83,0,25,0,87,0,11,12,23,5,2,0,5,1,0,0,5,16,0,1,3,3,78.3,72.7,0,Adelaide Crows,6,North Melbourne,Adelaide Oval,2021-08-22T16:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-01-22,190,84,FALSE,TRUE,FALSE,FALSE,22
Peter Ladhams,2021,Round 1,61,7,30,23.33,83,0,7,8,15,4,2,0,4,0,0,7,4,10,0,1,2,2,53.3,14.3,24,Port Adelaide,11,North Melbourne,Marvel Stadium,2021-03-21T13:10:00,23,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 2,68,13,31,41.94,90,0,8,3,11,3,2,1,2,2,0,10,7,5,2,1,2,1,90.9,87.5,28,Port Adelaide,11,Essendon,Adelaide Oval,2021-03-27T16:05:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 3,30,10,31,32.26,64,0,2,3,5,0,4,0,0,0,0,6,3,2,2,2,5,2,80,50,23,Port Adelaide,12,West Coast Eagles,Optus Stadium,2021-04-03T17:10:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 4,25,4,26,15.38,75,0,2,5,7,1,0,0,1,0,0,5,4,4,1,0,0,1,100,100,17,Port Adelaide,11,Richmond,Adelaide Oval,2021-04-09T19:20:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 9,98,26,31,83.87,86,0,14,4,18,3,3,0,3,0,0,37,6,10,2,4,10,7,55.6,42.9,65,Port Adelaide,6,Western Bulldogs,Adelaide Oval,2021-05-15T19:10:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 10,95,18,20,90,86,0,12,9,21,9,1,4,5,0,0,10,9,11,0,0,1,4,76.2,83.3,58,Port Adelaide,10,Collingwood,MCG,2021-05-23T15:20:00,20,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 11,103,25,31,80.65,89,0,11,9,20,4,3,1,3,2,0,21,9,12,1,2,3,3,90,81.8,55,Port Adelaide,15,Fremantle,Adelaide Oval,2021-05-30T16:50:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 13,78,30,35,85.71,85,0,5,12,17,3,1,0,3,0,0,29,10,7,3,2,3,5,70.6,60,73,Port Adelaide,10,Geelong Cats,Adelaide Oval,2021-06-10T19:10:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 14,82,9,20,45,74,0,5,10,15,3,6,3,0,0,1,14,11,5,2,1,2,1,66.7,60,32,Port Adelaide,7,Gold Coast Suns,Metricon Stadium,2021-06-19T13:45:00,21,SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 18,64,7,22,31.82,80,0,7,5,12,1,5,0,1,0,0,10,7,6,3,1,3,3,58.3,28.6,32,Port Adelaide,13,St Kilda,Marvel Stadium,2021-07-17T13:45:00,13,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 19,85,8,28,28.57,85,0,13,4,17,5,1,2,3,2,0,6,9,6,1,0,4,4,58.8,61.5,22,Port Adelaide,9,Collingwood,Marvel Stadium,2021-07-23T19:10:00,11,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 20,74,8,30,26.67,79,0,9,4,13,3,1,0,3,3,1,12,5,8,1,2,6,4,53.8,55.6,21,Port Adelaide,7,GWS Giants,Marvel Stadium,2021-08-01T18:10:00,15,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 21,63,4,18,22.22,80,0,9,3,12,5,3,3,2,0,2,4,8,5,0,1,3,3,41.7,33.3,18,Port Adelaide,9,Adelaide Crows,Adelaide Oval,2021-08-07T19:10:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 22,110,17,30,56.67,77,0,9,8,17,6,4,3,3,1,1,23,12,5,3,0,0,0,76.5,77.8,39,Port Adelaide,15,Carlton,Adelaide Oval,2021-08-14T16:05:00,18,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Ladhams,2021,Round 23,53,3,23,13.04,77,0,4,4,8,4,1,1,3,2,0,5,4,3,0,0,0,0,100,100,10,Port Adelaide,4,Western Bulldogs,Marvel Stadium,2021-08-20T19:50:00,16,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,15
Peter Wright,2021,Round 1,61,3,31,9.68,88,0,9,7,16,3,0,2,1,1,0,6,7,9,2,1,4,3,75,66.7,15,Essendon,8,Hawthorn,Marvel Stadium,2021-03-20T19:25:00,26,MOSTLY_SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 2,44,12,31,38.71,86,0,4,9,13,3,1,2,1,0,1,7,9,5,2,3,3,3,76.9,50,24,Essendon,11,Port Adelaide,Adelaide Oval,2021-03-27T16:05:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 3,76,30,35,85.71,88,0,8,6,14,4,2,0,4,0,1,19,6,8,3,1,3,4,71.4,50,50,Essendon,14,St Kilda,Marvel Stadium,2021-04-03T16:35:00,32,SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 4,50,20,27,74.07,72,0,6,2,8,0,2,0,0,0,0,23,5,3,3,2,3,1,87.5,83.3,52,Essendon,17,Sydney Swans,SCG,2021-04-08T19:20:00,26,RAIN,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 5,72,21,25,84,82,0,7,1,8,2,5,1,1,0,0,27,6,4,2,2,4,3,37.5,28.6,72,Essendon,12,Brisbane Lions,Gabba,2021-04-17T19:25:00,25,THUNDERSTORMS,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 6,114,9,33,27.27,90,0,10,6,16,10,6,4,6,2,0,11,9,8,1,2,2,3,93.8,90,25,Essendon,7,Collingwood,MCG,2021-04-25T15:20:00,17,RAIN,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 7,81,13,39,33.33,81,0,10,5,15,5,4,0,5,0,1,10,7,7,2,1,4,3,53.3,50,30,Essendon,9,Carlton,MCG,2021-05-02T15:20:00,25,THUNDERSTORMS,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 8,49,6,36,16.67,77,0,4,4,8,2,0,1,1,2,0,10,5,4,1,0,2,2,75,75,20,Essendon,11,GWS Giants,GIANTS Stadium,2021-05-08T14:10:00,25,MOSTLY_SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 9,54,3,22,13.64,83,0,5,4,9,4,2,1,3,1,0,8,4,5,0,1,3,3,55.6,40,17,Essendon,13,Fremantle,Marvel Stadium,2021-05-16T13:10:00,16,RAIN,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 10,105,6,36,16.67,76,0,13,3,16,10,1,4,6,3,2,6,7,9,0,0,2,5,62.5,53.8,9,Essendon,9,North Melbourne,Marvel Stadium,2021-05-23T16:40:00,20,MOSTLY_SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 14,27,2,27,7.41,65,0,3,2,5,3,1,2,1,0,0,4,4,2,0,1,1,1,100,100,16,Essendon,13,Hawthorn,University of Tasmania Stadium,2021-06-20T15:20:00,13,OVERCAST,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 15,56,1,21,4.76,68,0,4,4,8,3,1,2,1,2,0,11,4,4,0,0,0,1,87.5,75,15,Essendon,14,Melbourne,MCG,2021-06-26T19:25:00,13,RAIN,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 16,48,2,27,7.41,79,0,5,7,12,1,2,0,1,0,1,8,5,7,2,1,2,3,83.3,60,24,Essendon,8,Geelong Cats,GMHBA Stadium,2021-07-02T19:50:00,16,RAIN,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 17,76,2,17,11.76,77,0,7,5,12,4,3,1,3,2,2,7,8,4,3,1,1,2,75,57.1,32,Essendon,9,Adelaide Crows,Marvel Stadium,2021-07-09T19:50:00,13,MOSTLY_SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 18,105,2,28,7.14,88,0,11,9,20,7,1,1,6,3,1,10,11,11,3,1,2,4,75,72.7,22,Essendon,8,North Melbourne,Metricon Stadium,2021-07-18T12:35:00,20,SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 19,63,0,20,0,86,0,9,4,13,6,1,4,2,0,3,5,10,3,4,2,3,3,76.9,66.7,11,Essendon,12,GWS Giants,Metricon Stadium,2021-07-25T18:10:00,21,SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 20,65,6,37,16.22,83,0,7,8,15,4,0,0,4,2,1,5,8,7,1,1,3,4,86.7,85.7,15,Essendon,7,Sydney Swans,MCG,2021-08-01T15:10:00,15,RAIN,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 21,103,2,31,6.45,86,0,9,1,10,7,1,3,4,7,0,9,4,6,1,1,1,1,80,88.9,15,Essendon,12,Western Bulldogs,Marvel Stadium,2021-08-08T15:20:00,16,OVERCAST,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 22,51,2,22,9.09,79,0,6,2,8,4,2,1,3,0,1,10,3,5,1,1,2,5,62.5,66.7,13,Essendon,6,Gold Coast Suns,GMHBA Stadium,2021-08-15T15:20:00,19,MOSTLY_SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Peter Wright,2021,Round 23,90,5,29,17.24,87,0,9,4,13,8,1,4,4,4,0,3,6,8,0,0,5,2,69.2,77.8,10,Essendon,10,Collingwood,MCG,2021-08-22T15:20:00,21,SUNNY,0,KEY_FORWARD,1996-09-08,203,102,FALSE,FALSE,TRUE,TRUE,20
Phil Davis,2021,Round 1,36,0,28,0,89,0,7,3,10,4,0,0,4,0,0,0,4,6,0,1,2,1,80,71.4,0,GWS Giants,8,St Kilda,GIANTS Stadium,2021-03-21T15:20:00,22,RAIN,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 2,77,0,22,0,86,0,9,6,15,8,3,0,8,0,0,0,3,11,2,0,0,0,100,100,0,GWS Giants,21,Fremantle,Optus Stadium,2021-03-28T15:10:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 3,8,0,30,0,18,0,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,100,100,0,GWS Giants,12,Melbourne,Manuka Oval,2021-04-04T18:10:00,28,SUNNY,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 14,48,0,29,0,86,0,5,4,9,5,3,0,5,0,0,0,2,6,1,1,1,1,100,100,0,GWS Giants,12,Carlton,GIANTS Stadium,2021-06-19T19:25:00,16,RAIN,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 15,25,0,28,0,78,0,3,5,8,4,0,1,3,0,0,0,2,6,0,2,2,0,100,100,0,GWS Giants,12,Hawthorn,MCG,2021-06-27T13:10:00,15,RAIN,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 16,64,0,20,0,89,0,7,5,12,7,3,2,5,0,0,0,7,6,3,1,3,0,100,100,0,GWS Giants,13,Melbourne,MCG,2021-07-03T13:45:00,11,RAIN,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 17,53,0,23,0,82,0,8,4,12,4,3,2,2,0,0,0,6,7,0,1,5,5,50,50,0,GWS Giants,5,Gold Coast Suns,Mars Stadium,2021-07-11T12:40:00,10,MOSTLY_SUNNY,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 18,32,0,30,0,85,1,6,6,12,1,0,0,1,0,0,0,6,6,2,1,2,1,91.7,83.3,0,GWS Giants,8,Sydney Swans,Metricon Stadium,2021-07-18T18:10:00,20,SUNNY,12.5,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 19,59,0,20,0,92,0,11,3,14,8,1,2,6,0,0,0,4,10,1,3,4,1,78.6,81.8,0,GWS Giants,11,Essendon,Metricon Stadium,2021-07-25T18:10:00,21,SUNNY,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phil Davis,2021,Round 20,25,0,30,0,62,0,4,4,8,1,1,0,1,0,0,0,3,5,1,1,2,0,87.5,100,0,GWS Giants,10,Port Adelaide,Marvel Stadium,2021-08-01T18:10:00,15,RAIN,0,KEY_DEFENDER,1990-08-30,197,94,TRUE,FALSE,FALSE,FALSE,10
Phoenix Spicer,2021,Round 23,21,0,25,0,78,0,3,4,7,1,0,0,1,0,1,0,2,5,0,0,2,3,14.3,0,0,North Melbourne,20,Adelaide Crows,Adelaide Oval,2021-08-22T16:10:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2002-01-30,173,64,FALSE,FALSE,FALSE,TRUE,1
Quinton Narkle,2021,Round 4,61,11,25,44,56,0,5,11,16,4,3,0,4,0,0,0,6,10,0,0,2,2,62.5,60,0,Geelong Cats,13,Melbourne,MCG,2021-04-11T15:20:00,15,RAIN,0,MIDFIELDER,1997-12-03,182,88,FALSE,TRUE,FALSE,FALSE,16
